GS,10-K,d480167d10k.htm,s40,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,On and after the price not including GS Co. ’ s customary bid and ask spreads at which GS Co
GS,10-K,d480167d10k.htm,s41,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,would buy or sell your notes if it makes a market will equal approximately the then-current estimated value of your notes determined by reference to such pricing models
GS,10-K,d480167d10k.htm,s42,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,About Your Prospectus The notes are part of the Medium-Term Notes Series E program of GS Finance Corp. and are fully and unconditionally guaranteed by The Goldman Sachs Group Inc
GS,10-K,d480167d10k.htm,s43,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,This prospectus includes this pricing supplement and the accompanying documents listed below
GS,10-K,d480167d10k.htm,s44,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,This pricing supplement constitutes a supplement to the documents listed below does not set forth all of the terms of your notes and therefore should be read in conjunction with such documents ●Product supplement no
GS,10-K,d480167d10k.htm,s45,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,1738 dated July 10 2017 ●General terms supplement no
GS,10-K,d480167d10k.htm,s46,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,1734 dated July 10 2017 ●Prospectus supplement dated July 10 2017 ●Prospectus dated July 10 2017 The information in this pricing supplement supersedes any conflicting information in the documents listed above
GS,10-K,d480167d10k.htm,s47,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,In addition some of the terms or features described in the listed documents may not apply to your notes
GS,10-K,d480167d10k.htm,s48,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,We refer to the notes we are offering by this pricing supplement as the “ offered notes ” or the “ notes ”
GS,10-K,d480167d10k.htm,s49,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,Each of the offered notes has the terms described below
GS,10-K,d480167d10k.htm,s50,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,Please note that in this pricing supplement references to “ GS Finance Corp. ” “ we ” “ our ” and “ us ” mean only GS Finance Corp. and do not include its subsidiaries or affiliates references to “ The Goldman Sachs Group Inc. ” our parent company mean only The Goldman Sachs Group Inc. and do not include its subsidiaries or affiliates and references to “ Goldman Sachs ” mean The Goldman Sachs Group Inc. together with its consolidated subsidiaries and affiliates including us
GS,10-K,d480167d10k.htm,s51,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,The notes will be issued under the senior debt indenture dated as of October 10 2008 as supplemented by the First Supplemental Indenture dated as of February 20 2015 each among us as issuer The Goldman Sachs Group Inc. as guarantor and The Bank of New York Mellon as trustee
GS,10-K,d480167d10k.htm,s52,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,This indenture as so supplemented and as further supplemented thereafter is referred to as the “ GSFC 2008 indenture ” in the accompanying prospectus supplement
GS,10-K,d480167d10k.htm,s53,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,The notes will be issued in book-entry form and represented by a master global note
GS,10-K,d480167d10k.htm,s54,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,About Your ProspectusThe notes are part of the Medium-Term Notes Series E program of GS Finance Corp. and are fully and unconditionally guaranteed by The Goldman Sachs Group Inc
GS,10-K,d480167d10k.htm,s55,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,This prospectus includes this pricing supplement and the accompanying documents listed below
GS,10-K,d480167d10k.htm,s56,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,This pricing supplement constitutes a supplement to the documents listed below does not set forth all of the terms of your notes and therefore should be read in conjunction with such documents ●Product supplement no
GS,10-K,d480167d10k.htm,s57,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,1738 dated July 10 2017●General terms supplement no
GS,10-K,d480167d10k.htm,s58,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,1734 dated July 10 2017●Prospectus supplement dated July 10 2017●Prospectus dated July 10 2017The information in this pricing supplement supersedes any conflicting information in the documents listed above
GS,10-K,d480167d10k.htm,s59,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,In addition some of the terms or features described in the listed documents may not apply to your notes.We refer to the notes we are offering by this pricing supplement as the “ offered notes ” or the “ notes ”
GS,10-K,d480167d10k.htm,s60,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,Each of the offered notes has the terms described below
GS,10-K,d480167d10k.htm,s61,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,Please note that in this pricing supplement references to “ GS Finance Corp. ” “ we ” “ our ” and “ us ” mean only GS Finance Corp. and do not include its subsidiaries or affiliates references to “ The Goldman Sachs Group Inc. ” our parent company mean only The Goldman Sachs Group Inc. and do not include its subsidiaries or affiliates and references to “ Goldman Sachs ” mean The Goldman Sachs Group Inc. together with its consolidated subsidiaries and affiliates including us
GS,10-K,d480167d10k.htm,s62,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,The notes will be issued under the senior debt indenture dated as of October 10 2008 as supplemented by the First Supplemental Indenture dated as of February 20 2015 each among us as issuer The Goldman Sachs Group Inc. as guarantor and The Bank of New York Mellon as trustee
GS,10-K,d480167d10k.htm,s63,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,This indenture as so supplemented and as further supplemented thereafter is referred to as the “ GSFC 2008 indenture ” in the accompanying prospectus supplement
GS,10-K,d480167d10k.htm,s64,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,The notes will be issued in book-entry form and represented by a master global note
GS,10-K,d480167d10k.htm,s65,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,PS-2 Leveraged Buffered S P 500® Index-Linked Notes due Leveraged Buffered S P 500® Index-Linked Notes due INVESTMENT THESIS INVESTMENT THESIS You should be willing to forgo ● gains greater than a maximum settlement amount of between 119.5 and 122.5 of the face amount in exchange for i 2x leveraged upside participation if the underlier return is positive and ii a buffer against loss of principal in the event of a decline of up to 10 in the final underlier level relative to the initial underlier level.●gains greater than a maximum settlement amount of between 119.5 and 122.5 of the face amount in exchange for i 2x leveraged upside participation if the underlier return is positive and ii a buffer against loss of principal in the event of a decline of up to 10 in the final underlier level relative to the initial underlier level
GS,10-K,d480167d10k.htm,s66,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,● interest payments and risk losing a substantial portion of your investment for the potential to earn 200 of any positive underlier return up to a maximum settlement amount of between 119.5 and 122.5 of the face amount.●interest payments and risk losing a substantial portion of your investment for the potential to earn 200 of any positive underlier return up to a maximum settlement amount of between 119.5 and 122.5 of the face amount.Your maximum return on your notes will not be greater than between 19.5 and 22.5 and you could lose a substantial portion of your investment if the underlier return is less than -10
GS,10-K,d480167d10k.htm,s67,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,DETERMINING THE CASH SETTLEMENT AMOUNT DETERMINING THE CASH SETTLEMENT AMOUNT At maturity for each 1000 face amount the investor will receive in each case as a percentage of the face amount ● if the final underlier level is greater than 100 of the initial underlier level 100 plus 200 times the underlier return subject to a maximum settlement amount of between 119.5 and 122.5 ●if the final underlier level is greater than 100 of the initial underlier level 100 plus 200 times the underlier return subject to a maximum settlement amount of between 119.5 and 122.5 ● if the final underlier level is equal to or less than 100 of the initial underlier level but greater than or equal to 90 of the initial underlier level 100 or●if the final underlier level is equal to or less than 100 of the initial underlier level but greater than or equal to 90 of the initial underlier level 100 or ● if the final underlier level is less than 90 of the initial underlier level 100 minus 1 for every 1 that the final underlier level has declined below 90 of the initial underlier level●if the final underlier level is less than 90 of the initial underlier level 100 minus 1 for every 1 that the final underlier level has declined below 90 of the initial underlier levelIf the final underlier level declines by more than 10 from the initial underlier level the return on the notes will be negative and the investor could lose a substantial portion of their investment in the notes
GS,10-K,d480167d10k.htm,s68,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,KEY TERMS Issuer GS Finance Corp. Guarantor The Goldman Sachs Group Inc. Underlier The S P 500® Index current Bloomberg symbol “ SPX Index ” Face Amount in the aggregate each note will have a face amount equal to 1000 Trade Date Expected to be April 16 2019 Settlement Date Expected to be April 19 2019 Determination Date Expected to be April 16 2021 Stated Maturity Date Expected to be April 21 2021 Initial Underlier Level To be determined on the trade date Final Underlier Level The closing level of the underlier on the determination date Underlier Return The quotient of i the final underlier level minus the initial underlier level divided by ii the initial underlier level expressed as a positive or negative percentage Upside Participation Rate 200 Buffer Level 90 of the initial underlier level equal to an underlier return of -10 Buffer Amount 10 Buffer Rate 100 Maximum Settlement Amount Expected to be between 1195 and 1225 Cap Level Expected to be between 109.75 and 111.25 of the initial underlier level CUSIP/ISIN 40056F4P7 US40056F4P76 KEY TERMS Issuer GS Finance Corp.Guarantor The Goldman Sachs Group Inc.Underlier The S P 500® Index current Bloomberg symbol “ SPX Index ” Face Amount in the aggregate each note will have a face amount equal to 1000Trade Date Expected to be April 16 2019Settlement Date Expected to be April 19 2019Determination Date Expected to be April 16 2021Stated Maturity Date Expected to be April 21 2021Initial Underlier Level To be determined on the trade dateFinal Underlier Level The closing level of the underlier on the determination dateUnderlier Return The quotient of i the final underlier level minus the initial underlier level divided by ii the initial underlier level expressed as a positive or negative percentageUpside Participation Rate:200 Buffer Level:90 of the initial underlier level equal to an underlier return of -10 Buffer Amount:10 Buffer Rate:100 Maximum Settlement Amount Expected to be between 1195 and 1225Cap Level Expected to be between 109.75 and 111.25 of the initial underlier levelCUSIP/ISIN:40056F4P7 US40056F4P76 PS-3 HYPOTHETICAL PAYMENT AT MATURITY* HYPOTHETICAL PAYMENT AT MATURITY* Hypothetical Final Underlier Level as Percentage of Initial Underlier Level Hypothetical Cash Settlement Amount as Percentage of Face Amount 200.000 119.500 175.000 119.500 150.000 119.500 125.000 119.500 109.750 119.500 107.000 114.000 104.000 108.000 102.000 104.000 100.000 100.000 97.000 100.000 95.000 100.000 92.000 100.000 90.000 100.000 75.000 85.000 50.000 60.000 25.000 35.000 0.000 10.000 Hypothetical Final Underlier Level as Percentage of Initial Underlier Level Hypothetical Cash Settlement Amount as Percentage of Face Amount 200.000 119.500 175.000 119.500 150.000 119.500 125.000 119.500 109.750 119.500 107.000 114.000 104.000 108.000 102.000 104.000 100.000 100.000 97.000 100.000 95.000 100.000 92.000 100.000 90.000 100.000 75.000 85.000 50.000 60.000 25.000 35.000 0.000 10.000 *assumes a cap level set at the bottom of the cap level range between 109.75 and 111.25 of the initial underlier level RISKS RISKS Please read the section entitled “ Additional Risk Factors Specific to Your Notes ” of this pricing supplement as well as the risks and considerations described in the accompanying prospectus dated July 10 2017 in the accompanying prospectus supplement dated July 10 2017 under “ Additional Risk Factors Specific to the Underlier-Linked Notes ” in the accompanying product supplement no
GS,10-K,d480167d10k.htm,s69,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,1738 dated July 10 2017 and under “ Additional Risk Factors Specific to the Notes ” in the accompanying general terms supplement no
GS,10-K,d480167d10k.htm,s70,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,1734 dated July 10 2017.PS-4 TERMS AND CONDITIONS Terms From Pricing Supplement No
GS,10-K,d480167d10k.htm,s71,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,Incorporated Into Master Note No
GS,10-K,d480167d10k.htm,s72,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,2 These terms and conditions relate to pricing supplement no
GS,10-K,d480167d10k.htm,s73,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,dated 2019 of GS Finance Corp. and The Goldman Sachs Group Inc. with respect to the issuance by GS Finance Corp. of its Leveraged Buffered S P 500® Index-Linked Notes due and the guarantee thereof by The Goldman Sachs Group Inc
GS,10-K,d480167d10k.htm,s74,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,The provisions below are hereby incorporated into master note no
GS,10-K,d480167d10k.htm,s75,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,2 dated August 22 2018
GS,10-K,d480167d10k.htm,s76,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,References herein to “ this note ” shall be deemed to refer to “ this security ” in such master note no
GS,10-K,d480167d10k.htm,s77,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,2 dated August 22 2018
GS,10-K,d480167d10k.htm,s78,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,Certain defined terms may not be capitalized in these terms and conditions even if they are capitalized in master note no
GS,10-K,d480167d10k.htm,s79,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,2 dated August 22 2018
GS,10-K,d480167d10k.htm,s80,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,Defined terms that are not defined in these terms and conditions shall have the meanings indicated in such master note no
GS,10-K,d480167d10k.htm,s81,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,2 dated August 22 2018 unless the context otherwise requires
GS,10-K,d480167d10k.htm,s82,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,These terms and conditions relate to pricing supplement no
GS,10-K,d480167d10k.htm,s83,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,dated 2019 of GS Finance Corp. and The Goldman Sachs Group Inc. with respect to the issuance by GS Finance Corp. of its Leveraged Buffered S P 500® Index-Linked Notes due and the guarantee thereof by The Goldman Sachs Group Inc
GS,10-K,d480167d10k.htm,s84,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,The provisions below are hereby incorporated into master note no
GS,10-K,d480167d10k.htm,s85,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,2 dated August 22 2018
GS,10-K,d480167d10k.htm,s86,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,References herein to “ this note ” shall be deemed to refer to “ this security ” in such master note no
GS,10-K,d480167d10k.htm,s87,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,2 dated August 22 2018
GS,10-K,d480167d10k.htm,s88,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,Certain defined terms may not be capitalized in these terms and conditions even if they are capitalized in master note no
GS,10-K,d480167d10k.htm,s89,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,2 dated August 22 2018
GS,10-K,d480167d10k.htm,s90,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,Defined terms that are not defined in these terms and conditions shall have the meanings indicated in such master note no
GS,10-K,d480167d10k.htm,s91,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,2 dated August 22 2018 unless the context otherwise requires.CUSIP ISIN 40056F4P7 US40056F4P76Company Issuer GS Finance Corp.Guarantor The Goldman Sachs Group Inc. Underlier the S P 500® Index current Bloomberg symbol “ SPX Index ” or any successor underlier as it may be modified replaced or adjusted from time to time as provided hereinFace amount in the aggregate on the original issue date the aggregate face amount may be increased if the company at its sole option decides to sell an additional amount on a date subsequent to the trade date.Authorized denominations 1000 or any integral multiple of 1000 in excess thereofPrincipal amount On the stated maturity date the company will pay for each 1000 of the outstanding face amount an amount if any in cash equal to the cash settlement amount.Cash settlement amount ● if the final underlier level is greater than or equal to the cap level the maximum settlement amount ●if the final underlier level is greater than or equal to the cap level the maximum settlement amount ● if the final underlier level is greater than the initial underlier level but less than the cap level the sum of 1 1000 plus 2 the product of i 1000 times ii the upside participation rate times iii the underlier return ●if the final underlier level is greater than the initial underlier level but less than the cap level the sum of 1 1000 plus 2 the product of i 1000 times ii the upside participation rate times iii the underlier return ● if the final underlier level is equal to or less than the initial underlier level but greater than or equal to the buffer level 1000 or●if the final underlier level is equal to or less than the initial underlier level but greater than or equal to the buffer level 1000 or ● if the final underlier level is less than the buffer level the sum of 1 1000 plus 2 the product of i 1000 times ii the buffer rate times iii the sum of the underlier return plus the buffer amount ●if the final underlier level is less than the buffer level the sum of 1 1000 plus 2 the product of i 1000 times ii the buffer rate times iii the sum of the underlier return plus the buffer amount Initial underlier level set on the trade date Final underlier level the closing level of the underlier on the determination date subject to adjustment as provided in “ — Consequences of a market disruption event or non-trading day ” and “ — Discontinuance or modification of the underlier ” belowCap level set on the trade date expected to be between 109.75 and 111.25 of the initial underlier level Maximum settlement amount set on the trade date expected to be between 1195 and 1225Upside participation rate 200 Underlier return the quotient of 1 the final underlier level minus the initial underlier level divided by 2 the initial underlier level expressed as a percentageBuffer level 90 of the initial underlier levelBuffer rate 100 Buffer amount 10 Trade date expected to be April 16 2019Original issue date set on the trade date expected to be April 19 2019Determination date set on the trade date expected to be April 16 2021 unless the calculation agent determines that a market disruption event occurs or is continuing on such day or such day is not a trading day
GS,10-K,d480167d10k.htm,s92,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,In that event the determination date will be the first following trading day on which the calculation agent determines that a market disruption event does not occur and is not continuing
GS,10-K,d480167d10k.htm,s93,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm,However the determination date will not be PS-5 postponed to a date later than the originally scheduled stated maturity date or if the originally scheduled stated maturity date is not a business day later than the first business day after the originally scheduled stated maturity date
